code,name,udm,sell_price
SER1647,TRATAMIENTO DE EMBARAZO ECTOPICO POR LAPAROSCOPIA SIN SALPINGECTOMIA Y/U OOFORECTOMIA,,"9,740.66"
LAB101,AMILASA EN ORINA AL AZAR,,357.45
LAB804,MANEJO DE MUESTRA,,52.56
MAT1371,TUBO ENDOTRAQUEAL PREFORMADO C/ G 8.0 MALLINCKRODT,,231.54
110272,SIMPLEX TAB 60,MEDICAMENTO,137.78
250002804,ERITROPOYETINA HR 6AMP 2000 ER,MEDICAMENTO,"1,852.50"
LAB1079,VPH (PAPILOMA) DE ALTO RIESGO POR CAPTURA DE HIBRIDOS,,"2,044.22"
MAT1404,STRATAFIX 2-0 SXPL1B400 J&J,,700
103778,DORMICUM 7.5 MG CPR 30,Grupo II,861.9
MAT1385,CHLORAPREP 26ML C/TINTE,,322.36
106415,LAGRICEL OFTENO 4MG 20 DOSIS 327,MEDICAMENTO,501.02
112224,ZOMIG 2.5 MG TAB 2,MEDICAMENTO,435.97
SER1685,VEJIGA. CISTOSTOMIA; CON FULGURACION Y/O INSERCION DE MATERIAL RADIACTIVO,,"10,022.54"
IMA254,US DOPPLER TESTICULAR,,916.36
SER1157,ORQUIDOPEXIA POR VIA INGUINAL CON O SIN HERNIOPLASTIA,,"8,592.24"
LAB705,HEMOCULTIVO (HONGOS/BAAR),,543.18
SER749,EXCISION DE NEUROMA INTERDIGITAL (MORTON),,"4,092.54"
114144,AMIODARONA 150MG . SOL INY AMP C/6,,371.95
103481,DICETEL 100 MG TAB 28,MEDICAMENTO,22.96
LAB966,PRUEBA CRUZADA MENOR,,184.57
LAB526,CLORO EN SANGRE,,377.82
SER055,INTERCONSULTA OTORRINOLARINGOLOGO,,615
LAB247,ANTICUERPOS ANTI SARAMPION IGG,,"1,008.09"
SER1462,REPARACION HERIDA COMPLETA CUALQUIEER AREA PLANO PROFUNDO,,"5,444.34"
101216,ASPIRINA JUNIOR 100MG TAB 60,MEDICAMENTO,132.04
IMA162,RX TORAX CON PORTATIL 3 POSICIONES,,648.96
SER151,RESECCION DE POLIPO EN CONSULTA,,"1,769.41"
102210,CARNOTPRIM 10MG C/20 COMP,MEDICAMENTO,226.86
MAT149,BRAZALETE TYVEK P/PAC AZUL,,17.59
MAT1519,SOPORTE PARA MUÑECA DERECHA EN NEOPRENO MD SMND-MD,,238.06
MAT104,BEST LISAS GUJA TREFINA P/BIOPSIA DE MEDULA OSEA S/NECESIDAD DE LUXACI,,900.9
MAT1437,FERULA P/DEDO BEISBOLISTA CH,,140.21
101181,ARTRIDOL GEL TUBO C/60 GR (BETAMETASONA/INDOMETACINA),MEDICAMENTO,343.52
LAB131,ANTICUERPOS ANTI CAMPYLOBACTER JEJUNI,,"1,893.54"
MAT712,MATERIAL PARA LABORATORIO,,"6,575.63"
PQ051,COLECIST CONV/GRAL/1H/BMED,SERVICIO,"16,114.38"
SER1994,INTERCONSULTA PSIQUIATRA NOCTURNO,,"1,100.00"
12893,TOALLA FEMENINA NATURELLA F 10 PZ,OTROS,57.22
IMA075,RX CLAVICULA 2 POSICIONES,,649.04
MAT1517,SUJETADOR PARA MUÑECA PAR ADULTO SUJ,,144.14
PQAS003-21102014,PAQUETE ABA SINIESTROS,SERVICIO,"1,589.95"
SER106,USO PINZA DE BIOPSIA,,106.3
LAB984,RAST DE SOYA,,399.5
SER1195,PARPADOS NARIZ PABELLONES AURICULARES Y/O LABIOS DE- DE 2.6 CM A 7.5 CM,,"5,930.00"
MAT043,ALBUMINA,,"1,326.76"
SER379,BIOPSIA O EXCISION DE GANGLIOS AXILARES PROFUNDOS,,"4,896.43"
SER1428,REDUCCION RADIO/CUBITO C/SEDACION (SERVICIO MEDICO),,"4,585.16"
MAT1092,TORNIQUETE MUESTRA DE SANGRE,,125.19
LAB347,BIOPSIA DE GLANDULA MAMARIA MASTECTOMIA,,"1,268.30"
SER433,CIERRE DE FISTULA ENTEROVESICAL; SIN RESECCION DE INTESTINO O VEJIGA.,,"12,987.54"
104900,FLONORM 100 MG SUSP 60 ML,MEDICAMENTO,382.12
LAB137,ANTICUERPOS ANTI CENTROMERO,,"1,148.27"
LAB368,BIOPSIA DE MEDIASTINO,,"1,038.70"
SER687,ENDOSCOPIAS DE ESOFAGO. ESOFAGOSCOPIA DIAGNOSTICA RIGIDA O FLEXIBLE.CON CONTROL DE HEMORRAGIA POR CUALQUIER METODO,,"5,669.00"
IMA058,RX ANTEBRAZO 4 POS. O COMPARATIVO,,649.04
PQEM027,PAQUETE CRYOINFRA 4,,797.47
LAB1014,SERVICIO DE TRANSFUSION SANGRE TOTAL,,"1,853.86"
LAB685,GENOTIPO ALFA 1 ANTITRIPSINA,,"3,406.26"
111263,TRAZIDEX OFTENO SUSP GOTAS FCO C/5 ML (TOBRAMICINA/DEXAMETASONA),MEDICAMENTO,510.11
SER309,ARTROSCOPIA DE TOBILLO CON EXTRACCION DE CUERPO EXTRAÑO,,"8,049.35"
SER218,ANGIOGRAFIA PULMONAR BILATERAL SELECTIVA SUPERVISION E INTERPRETACION RADIOLOGICAS. (PARA EL PROCEDIMIENTO DE INYECCION VEA 93541).,,"11,619.89"
SER1179,OSTEOTOMIA METATARSAL DE BASE O DIAFISIS CON O SIN ALARGAMIENTO PARA CORRECCION DE ANGULACION O ACORTAMIENTO; PRIMER METATARSAL,,"6,358.06"
108676,PEDIALYTE DURAZNO 500 ML,MEDICAMENTO,98.66
105803,ILP HIDROCORTISONA FA 2ML100MG,MEDICAMENTO,38.22
LAB492,CITOLOGIA BASE LIQUIDA,,556.37
SER1554,SISTEMA ENDOCRINO. INCISION Y DRENAJE DE QUISTE TIROGLOSO INFECTADO.,,"1,273.70"
PQAS003-19092014,PAQUETE ABA SINIESTROS ,SERVICIO,"1,589.95"
SER1209,PIERNA (TIBIA Y PERONE) Y TOBILLO. FASCIOTOMIA DESCOMPRESIVA,,"5,366.24"
105450,Glutamine Plus Natural,MEDICAMENTO,"2,527.20"
LAB900,PAROXETINA NIVEL DE,,"1,269.76"
103790,DOSTINEX 5MG CAJA C/2 TABS(CABERGOLINA),MEDICAMENTO,"1,799.90"
109241,PROPACE 10MG TAB C20 (GM),MEDICAMENTO,19.5
SER1190,PANCREATECTOMIA PROXIMAL SUBTOTAL CON DUODENECTOMIA PROXIMAL-TOTAL COLEDOCOENTEROANASTOMOSIS Y DUODENOYEYUNO-ANASTOMOSIS (PROCEDIMIENTO TIPO WHIPPLE) SIN PANCREATO-YEYUNO-ANASTOMOSIS,,"23,855.74"
SER700,ESCLEROTERAPIA,,793.45
MAT986,SONDA FOLEY EST. SILICONIZ. 2VGLB10FR22,,486.72
MAT697,MASCARILLA ANEST #2 CHICLE,,150.23
MAT1040,STOCKINETE 7.5,,933.16
SER057,INTERCONSULTA MEDICO NEONATAL,,"1,000.00"
SER1306,REDUCCION ABIERTA DE FRACTURA NASAL- CON REDUCCION DE FRACTURA DE SEPTUM,,"11,786.93"
101492,BAYRO 10 G CRA 40 G,MEDICAMENTO,193.45
LAB838,MUTACION PARA ACONDROPLASIA,,"5,178.32"
115036,SOYALOID PVO 90G C/1 SB,,498.97
PQ036,RTU /BLQ/2H/BGDE,,"21,944.03"
LAB1091,ESTUDIO SUCEPTIBILIDAD ANTIFUNGICOS,SERVICIOS DE GABINETE,"2,394.66"
LAB085,ADENOSIN DESAMINASA EN LIQUIDO,,"2,671.51"
PQAS057,PAQUETE QUALITAS SINIESTRO,,"1,800.00"
LAB586,DETECCIÓN DE INMUNO COMPLEJO POR C1q DE UNION,,"1,261.58"
LAB1055,TORCH IgG (TOXO RUBE CITO HERPES),,"2,200.75"
SER298,ARTROSCOPIA DE MUÑECA POR INFECCION LAVADO Y DRENAJE CON SINOVECTOMIA PARCIAL,,"6,921.81"
109049,PRECEDEX 200mg c/5 amp,MEDICAMENTO,"4,264.00"
MAT333,CONOS ADULTO ESPECULAS DES ADULTO 4.25MM C/34 52434,,111.28
LAB1047,TIPIFICACION VPH POR PCR MUJER,,"7,840.35"
250004624,METFORMINA 30 TABS 850MG,MEDICAMENTO,165.98
IMAEXT084,TC CRANEO SIMPLE Y CONTRASTADO (P),,"2,982.00"
SER1455,REPARACION DE SACO DURAL SIN REQUERIR LAMINECTOMIA,,"28,094.44"
LAB941,PML-RAR-ALFA t (15;17) PCR,,"9,916.23"
LAB792,LEUCEMIA AGUDA INMUNOTIPIFICACION (SPECIALTY),,"10,218.78"
PQAS003-13092014,PAQUETE ABA SINIESTROS,SERVICIO,"1,589.95"
104750,FERRANINA FOL CAJA C/30 GRAGEAS (HIERRO POLIMALTOSADO/ACIDO FOLICO),MEDICAMENTO,497.64
LAB185,ANTICUERPOS ANTI GLIADINA IgA e IgM,,"3,339.68"
108999,PRAMIGEL SUSP 180ML,MEDICAMENTO,250.35
MAT1353,ROLLO DE TELA 70 GRS 1X250MTS RT-70-1,,"3,996.72"
MAT4001,MASCARILLA LARINGEA No. 1,,575.64
250003112,FLEXIVER 7.5MG CAJA C/14 TABS [MELOXICAM],MEDICAMENTO,1.92
103184,DALVEAR 300/160 MG AD JBE 200 ML,MEDICAMENTO,242.72
SER533,COLONOSCOPIA RIGIDA O FLEXIBLE TRANSABDOMINAL,,"3,382.61"
SER280,ARTROPLASTIA DE ARTICULACION METACARPOFALANGICA,,"10,346.19"
MATSER103,PUNTILLA AZ 100-1000UL CORNING,,433.35
107407,MICOSTATIN SUSP 30 DOSIS 59071,MEDICAMENTO,471.04
104813,FISIOGEL CRA LIQ 120 ML,MEDICAMENTO,293.69
250001707,CETIRIZINA 10 TABS 10MG,MEDICAMENTO,
SER1010,LABERINTECTOMIA A TRAVES DEL CANAL AUDITIVO CON MASTOIDECTOMIA,,"10,607.19"
MAT332,CONFEM TOALLAS SANITARIAS PAQ CON 10,,98.25
SER1599,TENOTOMIA DEL FLEXOR EN PALMA,,"3,674.93"
104855,FLANAX 550MG C/12 TAB,MEDICAMENTO,224.09
106983,LYSOMUCIL 600 MG TAB EFERV 20,MEDICAMENTO,318
100434,ALBENDAZOL 200MG CAJA C/6 TABS [ALBENSIL],MEDICAMENTO,16.38
MAT888,ANILLO SUBROTULIANO UNIVERSAL,,297.66
109194,PROCTOACID SUPS 5,MEDICAMENTO,143.89
SER044,SERVICIO MEDICO,,133.36
SER1388,REDUCCION CERRADA DE FRACTURA VERTEBRAL Y/O LUXACION CON O SIN ANESTESIA CON O SIN MANIPULACION Y TRACCION REQUIRIENDO EQUIPO DE INMOVILIZACION.,,"6,660.82"
107849,NEOPANLACTICOS PLUS PVO SOB C/12*,MEDICAMENTO,10.55
100900,AMPLIRON-DUO400/57MG FCO PVO70ML,MEDICAMENTO,309.55
112192,ZOFILIP 200/20 MG TAB 15,MEDICAMENTO,522.01
101510,BENADRYL 0.25 G JBE 120 ML,MEDICAMENTO,193.07
LAB004,ALBUMINA EN SANGRE,,81.39
111205,TRACEFUSIN AMP 20 ML,MEDICAMENTO,325.49
PQAS003-27042016,PAQUETE ABA SINIESTROS 1ERA VEZ,,
LAB099,ALFA LACTOALBUMINA (IGE),,231.29
PQAS019-30032015,PAQUETE MEDICAVIAL SUBSECUENTE,,
SER2009,PACIENTE 10,,1
MAT1434,PCR C/50 PBS,,"1,154.56"
LAB297,ASPERGILLUS NIGER IgE,,304.89
103265,DENVAR 400 MG CAPS 3,MEDICAMENTO,472.24
MAT864,PROLENE 5/0 P8698T-,,"1,886.00"
IMA255,US OBSTETRICO C/REPORTE,,538.62
MAT0101,SURGISPON ESPONJA ESTERIL,,298.48
SER252,ARTRODESIS CERVICAL POR VIA POSTERIOR DE SEGMENTO INFERIOR A C2 CON ALOINJERTO OSEO Y/O FIJACION INTERNA,,"19,335.15"
PQ056-20072015,PAQUETE AXA QUIRURGICO,,"63,764.87"
SER1925,GAMA GRAMA VESICULAR,,"6,864.00"
MAT640,LACTACYD SH FEMINA 16ML,,181.44
LAB208,ANTICUERPOS ANTI HIV 1/ HIV2 WESTERN BL,,"3,212.35"
MAT742,MISTY-MAX C/MASC ADULT MICRO NEBULIZADOR 2433,,131.54
MAT675,MANGA RODILLA CON ORIFICIO EXTRA GRANDE,,234.36
IMAEXT053,TC ABDOMEN SUPERIOR (CONTRASTADO),,"5,112.00"
106214,KETOPROFENO 100 MGCAPSULAS 15    GI,MEDICAMENTO,215.12
SER173,SERVICIO AYUDANTIA QUIROFANO,,618.68
LAB848,NICOTINA EN ORINA,,413.51
LAB088,ALA DEHYDRATASA Y PBG DESAMINASA ( UROPORFIRINOGENO),,"2,724.07"
SER1350,REDUCCION CERRADA DE FRACTURA DE ESCAFOIDES CARPAL ( NAVICULAR) CON MANIPULACION,,"3,674.93"
MATSER085,PLACA BLOQUEADA EN T izq CHICA 6 ORIFICIOS,,0
MAT210,CAPRICE ESPECIALIDADES  ACONDICIONADOR 400ML,,96.92
IMAEXT011,RM ext ANGIO DE TORAX-PULMON,,"2,982.00"
IMAEXT071,TC CARA (P),,"2,982.00"
MAT10021,JERINGA GASOM 3ML(HEP) 23G C/100,MATERIAL DE CURACION,"4,175.24"
SER1044,LARINGOSCOPIA CON FIBRA OPTICA FLEXIBLE; CON BIOPSIA CON EXTRACCION DE CUERPO EXTRAÑO,,"6,358.06"
MAT059,APLICADOR DE MADERA,OTROS,202.8
MAT147,BRAZALETE P/ PAC  ALERGIA (NARANJA),,24.68
MATSER111,TORNILLO 2.0 X 14 MM,,"1,181.25"
IMA056,RX ANTEBRAZO 1 POSICION (RADIO CUBITO),,372.96
SER576,CORRECCION DE FISTULA DE VENTANA OVAL,,"9,427.45"
104815,FISIOGEL DERMOLIMPIADOR-HGEL 150ML,MEDICAMENTO,241
109405,PULMONARON 3ML CAJA C/20 AMP,MEDICAMENTO,805.15
MAT586,INSECTICIDA Y FEROMONAS PARA MOSCA 1 LTO.,,687.96
SER1637,TRAQUEA Y BRONQUIOS. TRAQUEOSTOMIA PROGRAMADA,,"8,654.89"
LAB224,ANTICUERPOS ANTI MUSCULO LISO,,"1,207.85"
SER1592,TENOTOMIA ABIERTA  TENDON FLEXOR O EXTENSOR DE ANTEBRAZO O MUÑECA.,,"3,956.82"
108715,PENAMOX-M 500/8MG SUSP 75ML (AMOXICILINA),MEDICAMENTO,344.01
100946,ANDANTOL 4 MG GRAG C/20,MEDICAMENTO,219.58
LAB1062,TRIPLE MARCADOR MATERNAL (ESTRIOL AFP HGC),,"3,073.35"
SER327,ARTROTOMIA DE MUÑECA PARA BIOPSIA.- PARA SINOVECTOMIA.,,"7,057.53"
SER1419,REDUCCION DE FRACTURA DE HUESOS TARSALES (EXCEPTO ASTRAGALO Y CALCANEO) CON MANIPULACION,,"8,842.81"
SER762,EXCISION DE QUISTE O SENO URACAL CON O SIN CORRECCION DE HERNIA UMBILICAL,,"12,277.61"
MAT1413,PPU,,4.52
LAB794,LEVETIROCETAM (KEPPRA),,"3,384.07"
MAT2468,CUBRE ZAPATO C/50PAR,OTROS,202.44
PQAS022-10062015,PAQUETE AXA SUBSECUENTE,,0
LAB186,ANTICUERPOS ANTI GLIADINA IgG,,"3,339.68"
100623,ALUPENT 0.5 MG AMP 5X1 ML,MEDICAMENTO,121.84
LAB844,MYCOPLASMA/UREPLASMA CULTIVO,,"1,630.71"
LAB766,INMUNOGLOBULINA G SUBCLASES,,"1,706.64"
102573,CIPROFLOX 250MG CAPS 12,MEDICAMENTO,302.65
MAT1020,SONDA PARA ASPIRAR SECRECIONES CAL.10FR,,43.22
IMA229,TC RECOLOCACION O SEGUIMIENTO PUNCIONES,,"3,959.00"
LAB432,BIOPSIA DE VEJIGA RESECCION,,"1,268.30"
MAT280,CLAVO KIRSCHNER .045,,188.37
SER734,EXCISION DE GLANDULA O TUMOR DE PAROTIDA; TOTAL CON DISECCION/PRESERVACION DE NERVIO FACIAL,,"18,781.82"
SER635,DESTRUCCION POR AGENTE NEUROLITICO MUSCULOS CERVICALES (EJ. TORTICOLIS ESPASMOTICA),,"2,108.91"
MAT1191,VASO RECOLECTOR ESTERIL TAPA ROSCA,,26.2
PQ007-24062015,PAQUETE CESAREA INTEGRAL,,"17,900.00"
MAT1366,TUBO CAPILAR S/HEPARINA C/200 PYREX,,266.81
IMA096,RX ESTERNON 1 POSICION,,649.04
108027,NITRODERM-TTS 25/5MG 24HRS PARCH7,MEDICAMENTO,526.13
109980,"SEBRYL NORMAL SHAMPOO FRASCO C/150ML (ALANTOINA, CLOQUINOL, ALQUITRAN DE HULLA)",MEDICAMENTO,263.4
105045,FOSFOCIL 500 MG CAPS 12      271,MEDICAMENTO,444.79
106997,MACRODANTINA 100MG C/40 CAP (NITROFURANTOINA),MEDICAMENTO,780.31
MAT1756,SOBRE TAMAÑO CARTA,MATERIAL DE OFICINA,
SER208,AMPUTACION PARCIAL FALANGE(CIRUJANO PLASTICO/CON LOCAL),,"4,192.14"
111679,VERMOX 100MG CAJA C/6 TABS (MEBENDAZOL),MEDICAMENTO,231.73
102336,CEFTREX IV 1G FA 10 ML,MEDICAMENTO,432.96
LAB183,ANTICUERPOS ANTI GLIADINA IgA,,"3,339.68"
SER756,EXCISION DE QUISTE DE BRANQUIAL VESTIGIO,,"16,171.79"
LAB832,MIOGLOBINA EN SANGRE CUANTITATIVA,,987.06
SER013,SERVICIOS VARIOS,SERVICIO,"8,954.31"
100840,AMOXICLIDE-PED SUSP 50ML+JGADOSIF,MEDICAMENTO,260.25
2500003312,OPOSTIBAC 500MG/500MG AMP,MEDICAMENTO,260.52
104278,ESPACIL COMP 125/10 MG CAPS 20,MEDICAMENTO,315.08
MATSER141,TORNILLO P/PLACA BLOQUEADA 4.5X28,,"2,275.09"
SER380,BIOPSIA O EXCISION CON AGUJA DE GANGLIOS SUPERFICIALES.,,"3,215.57"
MAT516,GLUC HK GEN.3 800TEST - COBASC - INT.,,"2,139.23"
PQ015,COLONOSCOPIA/SED/AMB/BCH,,"5,512.00"
SER961,INCISION Y DRENAJE DE ABSCESO ISQUIORECTAL Y/O PERIRECTAL,,"3,194.69"
LAB510,CITOLOGIA PARA CROMATINA SEXUAL,,193.91
SER301,ARTROSCOPIA DE RODILLA POR INFECCION LAVADO Y DRENAJE CON MENISECTOMIA MEDIAL Y LATERAL,,"15,524.50"
PQEM030,PAQUETE DE PERFIL ADMINISTRATIVO,,626
LAB641,FACTOR DE NECROSIS TUMORAL BETA,,"4,605.93"
IMA137,RX RODILLA 4 POSICIONES O COMPARATIVO,,649.04
SER1757,LLAMADA LD,SERVICIO,35.69
MAT3325,CATETER BALON SUPRAPUBICO RUTNER #G1492,OTROS,"1,534.50"
PQAS020-29092015,PAQ MAPFRE 1RA VEZ,SERVICIO,"1,638.00"
LAB491,CISTINA CUANTITATIVA EN ORINA,,"1,530.25"
SER454,CIRUGIA LAPAROSCOPICA. LAPAROSCOPIA DIAGNOSTICA,,"6,921.81"
SER860,FRACTURA TIBIA (SERVICIO ANESTESIA),,"1,965.07"
SER1729,NEFROSCOPIO USO,SERVICIO,"8,858.30"
111600,VANAURUS 500 MG SOL INY 10 ML,MEDICAMENTO,150.23
107436,MICTASOL 400/100MG CPR8 2X1  272,MEDICAMENTO,501.95
101291,ATROVENT SUSP AEROSOL 20 MCG/DOSIF (IPRATROPIO),MEDICAMENTO,"1,065.48"
LAB250,ANTICUERPOS ANTI SJOGREN SSA/Ro SSB/La,,"1,245.22"
MAT981,SONDA FOLEY 8FR 2VIAS LATEX GLOBO 3ML ADEX,,573.3
LAB603,ELECTROFORESIS DE PROTEINAS EN LCR,,"1,581.64"
LAB343,BIOPSIA DE GANGLIO LINFATICO,,"1,061.79"
MAT877,PRUEBAS DE EMBARAZO C/50 SPIN REAG,,423.94
LAB270,ANTICUERPOS CV2,,"5,215.69"
100562,ALLEGRA INF 30 MG CPR 10,MEDICAMENTO,210.89
109882,SABRO 0.5 G CPR MAST 20,MEDICAMENTO,222.46
104289,ESPAVEN 40/50 MG TAB 24,MEDICAMENTO,205.23
108437,ORELOX INF 40MG/5ML SUSP 100ML,MEDICAMENTO,360.37
LAB567,CULTIVO DE BAAR,,714.9
MAT536,GUANTE N/E  CHICO,,223.04
SER1128,NERVIO TIBIAL POSTERIOR,,"10,304.42"
SER1351,REDUCCION CERRADA DE FRACTURA DE ESCAFOIDES CARPAL ( NAVICULAR) SIN MANIPULACION,,"3,246.89"
MAT1407,BLOCK TERMICO P/20 TUBOS,,"3,915.76"
109497,RAUDIL 150MG C/20 TAB (RANITIDINA),,
MAT338,CONTENEDOR PARA ORINA 3LTS TAR-AM-PE SA,,196.97
LAB716,HEPATITIS C GENOTIPO,,"5,487.86"
106654,LIBERTRIM-SDP SUSP PED 30ML +PIPDOS,MEDICAMENTO,166.78
MAT781,ORTHO GLASS (4x460)10CMS,,"4,180.56"
LAB178,ANTICUERPOS ANTI FOSFOLIPIDOS (PANEL 9),,"12,724.42"
LAB322,BIOPSIA CON INMUNOFLUORESCENCIA,,"1,716.58"
113456,VANNAIR (BUDESONIDA/FORMOTEROL) AEROSOL DISP INHALADOR 160MCG/4.5MCG 120 DOSIS,MEDICAMENTO,749.48
SER506,COLOCACION DE APARATO COCLEAR CON O SIN MASTOIDECTOMIA,,"17,529.00"
SER405,CAPSULORRAFIA POR LUXACION RECURRENTE ANTERIOR DE CUALQUIER TIPO.,,"18,207.61"
SER1312,REDUCCION ABIERTA DE HUMERO PROXIMAL CON O SIN MATERIAL DE OSTEOSINTESIS CON O SIN REPARACION DE TUBEROSIDADES,,"10,732.47"
MAT992,SONDA FOLEY EST.SILICONIZ. 2V GLB30 FR26,,76.19
MAT1515,RECOLECTOR PUNZOCORTANTE 4.7 LITROS,,209.04
IMAEXT013,RM  ext ANGIO RM EXTREMIDAD SUPERIOR,,"2,982.00"
103034,CORPOTASIN-GK 4.68 G SB 10,MEDICAMENTO,187.04
SER362,BIOPSIA DE MUCOSA VAGINAL EXTENSIVA REQUIRIENDO SUTURA (INCLUYENDO QUISTES),,"1,064.90"
SER1217,PLASTIA HIATAL POR VIA TRANSTORACICA,,"12,141.89"
SER1715,INSEMINACIÓN ARTIFICIAL,SERVICIO,"1,771.66"
MAT1058,TAPON NASAL 8 FR 400405 MEROCEL,,257.26
PQAS005-27042015,PAQUETE MEDICAVIAL PRIMERA VEZ,,"1,248.00"
111238,TRANSILAX GEL 150 G,MEDICAMENTO,286.35
LAB714,HEPATITIS B VIRUS CUALITATIVO PCR,,"3,276.60"
106164,KEFLEX 250 MG LIQ 100 ML     385,MEDICAMENTO,557.27
PQAS020-20042015,PAQUETE MAPFRE PRIMERA VEZ,,"1,703.52"
SER977,INJERTO DE TENDON / LIGAMENTO,,"56,700.00"
MAT1032,STERIMAR SPRY SOL 100ML (AGUA DE MAR),,266.32
SER817,EXPLORACION PARA EXTRACCION PROFUNDA DE CUERPO EXTRAÑO EN ANTEBRAZO Y MUÑECA,,"4,656.31"
LAB970,PRUEBA RAPIDA DE INFLUENZA,,365.5
PQAS004-30122014,PAQUETE ABA SUBSECUENTE,SERVICIO,
MAT225,CATETER ARROW VENOSO CENTRAL 4FR 30CM 2 LUMEN REF CS16402 PED,,"2,138.58"
LAB121,ANTICUERPOS ANTI ASPERGILLUS (IgG IgM IgA),,"1,240.55"
SER440,CIERRE DE FISTULA VESICOUTERINA,,"14,877.21"
103607,DIMACOL INF TRIPLE-AC SOL 150 ML,MEDICAMENTO,150.56
PQ056-16062015,PAQUETE AXA QUIRURGICO,,"8,767.50"
MAT1156,TUBO PARA INSUFLACION,,225.34
SER168,BIOPSIA DE MAMA INCISIONAL,,"3,100.73"
SER286,ARTROPLASTIA DE TOBILLO,,"15,169.53"
SER319,ARTROTOMIA DE CADERA CON DRENAJE POR INFECCION,,"12,705.66"
SER051,INTERCONSULTA MEDICINA INTERNA,,800
IMAEXT090,TC EXTREMIDAD INFERIOR (P),,"2,982.00"
MAT1130,TUBO ENDOTRAQUEAL 3.5,,90.61
105932,INSULEX-N 100 UI AMP 1X10 ML,MEDICAMENTO,347.68
109778,RIOPAN GEL 10 ML SB 10,MEDICAMENTO,221.01
SER1357,REDUCCION CERRADA DE FRACTURA DE HUESOS DE LA NARIZ SIN MANIPULACION.,,"1,002.26"
102344,CEFTRIAXONA 1G SOLUCION INY. 3.5ML CAJA C/1 AMP,MEDICAMENTO,170.43
LAB532,COCAINA EN ORINA,,557.2
MAT863,PROLENE 4-0 8183T,,"1,476.00"
MAT1370,TUBO ENDOTRAQUEAL PREFORMADO 7.5 C/G MALLINCKRODT,,150.11
105413,GLUC 9% CLOR SOD DX-CSPLAST500ML,MEDICAMENTO,192.2
115014,EMSELEX 7.5 MG C/14 CPR,,610.08
IMA141,RX ROTULA 6 POSICIONES AMBAS O TANGENCIA,,649.04
107389,MICARDIS PLUS80/12.5MG TAB28 023,MEDICAMENTO,"1,153.15"
SER1902,PRUEBA DE ESFUERZO,,"2,106.00"
SER1331,REDUCCION CERRADA DE EPIFISIOLISTESIS DE RADIO CON O SIN FRACTURA DE ESTILOIDES CUBITAL - CON MANIPULACION,,"4,092.54"
108956,"POLIXIN OFTENO SOLUCION FCO 15ML (NAOMICINA,POLIMIXINA B Y GRAMICIDINA)",MEDICAMENTO,276.14
SER457,CISTECTOMIA COMPLETA CON URETEROSIGMOIDOSTOMIA O TRANSPLANTES URETEROCUTANEOS,,"27,259.22"
MATSER147,TORNILLO PARA PLACA BLOQUEADA 3.5 mm X 20 mm,,0
MAT593,INSYTE 24 (YELCO/INTROCAN),,528.84
LAB624,EPSTEIN BARR VIRUS PANEL EN LCR POR IFA,,"3,951.78"
112040,XUZAL 0.5MG INF SOL FCO 150 ML,MEDICAMENTO,432.44
IMA042,RM DE TOBILLO O PIE,,"4,544.00"
LAB872,PANEL DE ANTICUERPOS ANTI PLAQUETAS,,"4,002.00"
LAB373,BIOPSIA DE MUCOSA ORAL CON INMUNOFLUORESCENCIA,,"1,716.58"
SER1605,TIMECTOMIA PARCIAL O TOTAL,,"17,508.13"
103739,DOLO-NEUROBION FORTE DC AMP 1X3ML,MEDICAMENTO,227.36
MAT1233,VICRYL 2-0 J317H,,"1,351.20"
LAB708,HEMOGLOBINA FETAL (APT),,"1,246.39"
MAT128,BOLSA P/ANEST  DE 2 L AZUL,,133.54
103725,DOLOCAM 15 MG TAB 10,MEDICAMENTO,604.32
SER1021,LAMINECTOMIA PARA BIOSPIA/ EXCISION DE NEOPLASIA INTRAESPINAL; EXTRADURAL SACRAL,,"23,271.09"
SER1251,RECONSTRUCCION DE LIGAMENTOS DE RODILLA INTRA-ARTICULAR (ABIERTA) Y EXTRA-ARTICULAR,,"21,955.63"
SER1514,REVISION Y/O RECOLOCACION DE SONDA T TRANSHEPATICA.,,"5,366.24"
IMAEXT049,TC 3 D MANIPULACION(P),,"2,982.00"
MAT423,EQUIPO UNIVERSAL U DESCAR COD 13112,,695.36
MAT1438,FERULA P/DEDO BEISBOLISTA MD,,140.21
MAT1956,SOPORTE ABDOMINAL UNIVERSAL,OTROS,403.65
IMA262,US MAMA UNILATERAL,,681.49
LAB613,ENZIMA CONVERTIDORA DE ANGIOTENSINA (ACE),,822.36
LAB519,CITOMEGALOVIRUS POR PCR CUANTITATIVO,,"5,357.04"
LAB959,PROTEINA C REACTIVA DE ALTA SENSIBILIDAD,,641.31
113172,NUCLEO C.M.P. FORTE (CITIDIN-5-MONOFOSFATO DISODICO/URIDIN-5-TRIFOSFATO TRISODICO) CAPS 5MG/3MG,MEDICAMENTO,392.16
MAT292,COBAS INTEGRA CLEANER,,"1,908.27"
250001835,CLAMOXIN SUSP 12H JR 400MG 5*A,MEDICAMENTO,126.56
LAB263,ANTICUERPOS ANTI TREPONEMA PALLIDUM POR HEMAGLUTINACIÓN,,"1,491.70"
112225,ZOMIG RAPIMELT 2.5 MG TAB 2,MEDICAMENTO,414.74
